epoch,accuracy,loss,val_accuracy,val_loss
151,0.7631266117095947,0.7085940837860107,NA,NA
152,0.7630050182342529,0.706759512424469,NA,NA
153,0.7631352543830872,0.7055914402008057,NA,NA
154,0.7638733386993408,0.704656720161438,NA,NA
155,0.763039767742157,0.7038995623588562,NA,NA
156,0.7637864947319031,0.7020971179008484,NA,NA
157,0.7639254331588745,0.7026354670524597,NA,NA
158,0.7640904188156128,0.6993650197982788,NA,NA
159,0.7636823058128357,0.6976420879364014,NA,NA
160,0.7632308006286621,0.6957137584686279,NA,NA
161,0.7640730142593384,0.696234405040741,NA,NA
162,0.7651410698890686,0.6926665902137756,NA,NA
163,0.7659919857978821,0.691551923751831,NA,NA
164,0.7642467021942139,0.6905890703201294,NA,NA
165,0.7652539610862732,0.6892878413200378,NA,NA
166,0.7651236653327942,0.6877192258834839,NA,NA
167,0.7648023962974548,0.687222957611084,NA,NA
168,0.7655057311058044,0.6853196024894714,NA,NA
169,0.7655144333839417,0.6854761838912964,NA,NA
170,0.7655404806137085,0.6821957230567932,NA,NA
171,0.7664000988006592,0.6826878190040588,NA,NA
172,0.7661482691764832,0.6798517107963562,NA,NA
173,0.766087532043457,0.6783051490783691,NA,NA
174,0.765583872795105,0.6785317659378052,NA,NA
175,0.7658270001411438,0.676978588104248,NA,NA
176,0.766643226146698,0.6771175265312195,NA,NA
177,0.7670513391494751,0.6743821501731873,NA,NA
178,0.767667829990387,0.6737496256828308,NA,NA
179,0.7678501605987549,0.6729674935340881,NA,NA
180,0.7666953206062317,0.6720426678657532,NA,NA
181,0.7676157355308533,0.6695609092712402,NA,NA
182,0.7658530473709106,0.669957160949707,NA,NA
183,0.7668776512145996,0.6694121360778809,NA,NA
184,0.7672423720359802,0.6690000295639038,NA,NA
185,0.7677807211875916,0.6670705676078796,NA,NA
186,0.7672249674797058,0.6658226251602173,NA,NA
187,0.7677546739578247,0.665421724319458,NA,NA
188,0.7669731974601746,0.6650420427322388,NA,NA
189,0.7668516039848328,0.6631827354431152,NA,NA
190,0.7684058547019958,0.6611341238021851,NA,NA
191,0.7679717540740967,0.6601303815841675,NA,NA
192,0.7681193351745605,0.6601668000221252,NA,NA
193,0.7680238485336304,0.6613816618919373,NA,NA
194,0.7669905424118042,0.6606520414352417,NA,NA
195,0.7673726081848145,0.6584588289260864,NA,NA
196,0.7675288915634155,0.6583552956581116,NA,NA
197,0.7677286267280579,0.6568002104759216,NA,NA
198,0.767702579498291,0.6564378142356873,NA,NA
199,0.7684232592582703,0.6544234156608582,NA,NA
200,0.7695780992507935,0.6534088850021362,NA,NA
201,0.7682322263717651,0.6524019837379456,NA,NA
202,0.7688313722610474,0.6523002982139587,NA,NA
203,0.7687271237373352,0.6503129601478577,NA,NA
204,0.7691439390182495,0.6485510468482971,NA,NA
205,0.768883466720581,0.6518954634666443,NA,NA
206,0.7687532305717468,0.6501025557518005,NA,NA
207,0.7676765322685242,0.6490697264671326,NA,NA
208,0.7700816988945007,0.646803081035614,NA,NA
209,0.768475353717804,0.6462023854255676,NA,NA
210,0.7697604298591614,0.6440116167068481,NA,NA
211,0.7694999575614929,0.6455463171005249,NA,NA
212,0.7697430849075317,0.6428747177124023,NA,NA
213,0.769282877445221,0.6437895894050598,NA,NA
214,0.7690484523773193,0.6431363821029663,NA,NA
215,0.7687358260154724,0.6423354744911194,NA,NA
216,0.7698993682861328,0.6409223079681396,NA,NA
217,0.7702293395996094,0.6409720778465271,NA,NA
218,0.7700209021568298,0.638510525226593,NA,NA
219,0.7692741751670837,0.6398601531982422,NA,NA
220,0.7699688076972961,0.6399434208869934,NA,NA
221,0.7691352367401123,0.6389303803443909,NA,NA
222,0.7694304585456848,0.6377116441726685,NA,NA
223,0.7697083353996277,0.637167751789093,NA,NA
224,0.7688400149345398,0.6361241936683655,NA,NA
225,0.7683277130126953,0.638052761554718,NA,NA
226,0.7704550623893738,0.6362519264221191,NA,NA
227,0.7704116702079773,0.6353200078010559,NA,NA
228,0.769282877445221,0.6337112188339233,NA,NA
229,0.7700469493865967,0.6327245831489563,NA,NA
230,0.7697256803512573,0.6312201619148254,NA,NA
231,0.7702727317810059,0.6318983435630798,NA,NA
232,0.7703595757484436,0.6317880749702454,NA,NA
233,0.7694825530052185,0.6317421197891235,NA,NA
234,0.7705766558647156,0.6297299265861511,NA,NA
235,0.7702814340591431,0.629351019859314,NA,NA
236,0.7703508734703064,0.630134105682373,NA,NA
237,0.7699254155158997,0.6297484040260315,NA,NA
238,0.7705592513084412,0.6281737089157104,NA,NA
239,0.77080237865448,0.6278613805770874,NA,NA
240,0.7695868015289307,0.6277589797973633,NA,NA
241,0.7705766558647156,0.6278843879699707,NA,NA
242,0.7703248262405396,0.6251310110092163,NA,NA
243,0.7712973356246948,0.624786376953125,NA,NA
244,0.7708979249000549,0.6250956654548645,NA,NA
245,0.7709152698516846,0.6234940886497498,NA,NA
246,0.7712365388870239,0.6241296529769897,NA,NA
247,0.7701598405838013,0.6252928376197815,NA,NA
248,0.7702640295028687,0.6261028051376343,NA,NA
249,0.771306037902832,0.623565137386322,NA,NA
250,0.7711496949195862,0.6221397519111633,NA,NA
251,0.7710629105567932,0.6214554309844971,NA,NA
252,0.7701945900917053,0.6221381425857544,NA,NA
253,0.7712018489837646,0.6201155781745911,NA,NA
254,0.771271288394928,0.6195561289787292,NA,NA
255,0.7710281610488892,0.6195173263549805,NA,NA
256,0.771019458770752,0.6203370690345764,NA,NA
257,0.7713320851325989,0.6180962920188904,NA,NA
258,0.7711063027381897,0.6177051663398743,NA,NA
259,0.770837128162384,0.6186199188232422,NA,NA
260,0.7708718776702881,0.6182376742362976,NA,NA
261,0.7710021138191223,0.617311418056488,NA,NA
262,0.7700990438461304,0.6164379715919495,NA,NA
263,0.7712278962135315,0.6147064566612244,NA,NA
264,0.7710021138191223,0.6164690852165222,NA,NA
265,0.7713841795921326,0.6142070889472961,NA,NA
266,0.7720701098442078,0.6149680614471436,NA,NA
267,0.7715752124786377,0.6156306862831116,NA,NA
268,0.7720006704330444,0.6149973273277283,NA,NA
269,0.7709673643112183,0.6167278289794922,NA,NA
270,0.7714796662330627,0.6149820685386658,NA,NA
271,0.7714449167251587,0.613257884979248,NA,NA
272,0.7712278962135315,0.6134459376335144,NA,NA
273,0.7718877792358398,0.6130430698394775,NA,NA
274,0.7720440626144409,0.6124745011329651,NA,NA
275,0.7716186046600342,0.6108957529067993,NA,NA
276,0.7710455060005188,0.609451174736023,NA,NA
277,0.7722611427307129,0.6097806096076965,NA,NA
278,0.7718877792358398,0.6091862320899963,NA,NA
279,0.7716619968414307,0.6100086569786072,NA,NA
280,0.7724782228469849,0.6094909310340881,NA,NA
281,0.7714362740516663,0.6095259189605713,NA,NA
282,0.7720006704330444,0.6080108880996704,NA,NA
283,0.7724955677986145,0.6101436018943787,NA,NA
284,0.7715752124786377,0.6092827320098877,NA,NA
285,0.7725042700767517,0.6077118515968323,NA,NA
286,0.7730339169502258,0.6088815331459045,NA,NA
287,0.7725042700767517,0.6082289814949036,NA,NA
288,0.7727473974227905,0.6057262420654297,NA,NA
289,0.7714102268218994,0.606095552444458,NA,NA
290,0.7715752124786377,0.605333149433136,NA,NA
291,0.772452175617218,0.6053450107574463,NA,NA
292,0.771644651889801,0.6075564622879028,NA,NA
293,0.7720875144004822,0.6061199903488159,NA,NA
294,0.7721569538116455,0.6070399284362793,NA,NA
295,0.7720180153846741,0.6046406626701355,NA,NA
296,0.7713667750358582,0.6049653887748718,NA,NA
297,0.771740198135376,0.6027472019195557,NA,NA
298,0.771826982498169,0.6019676923751831,NA,NA
299,0.771861732006073,0.6020852327346802,NA,NA
300,0.7722958922386169,0.6025179028511047,NA,NA
301,0.7714796662330627,0.6026772260665894,NA,NA
302,0.7726258635520935,0.6038081645965576,NA,NA
303,0.772452175617218,0.6044110059738159,NA,NA
304,0.7723653316497803,0.6032892465591431,NA,NA
305,0.7718530297279358,0.604083776473999,NA,NA
306,0.7727386951446533,0.6017816066741943,NA,NA
307,0.7724869251251221,0.6012539267539978,NA,NA
308,0.772886335849762,0.6008861660957336,NA,NA
309,0.7731728553771973,0.5989817380905151,NA,NA
310,0.7728776335716248,0.5984626412391663,NA,NA
311,0.7725216150283813,0.5991969108581543,NA,NA
312,0.7719138264656067,0.6000204682350159,NA,NA
313,0.7724608778953552,0.5985478162765503,NA,NA
314,0.7731034159660339,0.5985316634178162,NA,NA
315,0.7720180153846741,0.5973741412162781,NA,NA
316,0.7725650668144226,0.5986927151679993,NA,NA
317,0.7731294631958008,0.5984202027320862,NA,NA
318,0.7723827362060547,0.599403977394104,NA,NA
319,0.7724261283874512,0.5994237661361694,NA,NA
320,0.7720614671707153,0.5994144678115845,NA,NA
321,0.7734333872795105,0.5986372828483582,NA,NA
322,0.7725650668144226,0.5970250964164734,NA,NA
323,0.7736417651176453,0.5964325666427612,NA,NA
324,0.7720875144004822,0.59513258934021,NA,NA
325,0.7722090482711792,0.5950042009353638,NA,NA
326,0.7729905247688293,0.5948793292045593,NA,NA
327,0.7726345062255859,0.5969565510749817,NA,NA
328,0.7730599641799927,0.5960450768470764,NA,NA
329,0.7729992270469666,0.595322847366333,NA,NA
330,0.7727734446525574,0.5947877168655396,NA,NA
331,0.7729992270469666,0.5951449871063232,NA,NA
332,0.7727386951446533,0.5962264537811279,NA,NA
333,0.7733291387557983,0.5971167683601379,NA,NA
334,0.7731555104255676,0.5957192778587341,NA,NA
335,0.7727647423744202,0.5941743850708008,NA,NA
336,0.7737632989883423,0.5930496454238892,NA,NA
337,0.7730339169502258,0.5927034616470337,NA,NA
338,0.7731642127037048,0.5908265709877014,NA,NA
339,0.7731468081474304,0.5919350385665894,NA,NA
340,0.7735201716423035,0.591210126876831,NA,NA
341,0.774319052696228,0.5931150317192078,NA,NA
342,0.7737720012664795,0.5935291647911072,NA,NA
343,0.7726084589958191,0.5937325954437256,NA,NA
344,0.7733204960823059,0.5932974219322205,NA,NA
345,0.773259699344635,0.5932965874671936,NA,NA
346,0.7735288739204407,0.5933993458747864,NA,NA
347,0.7737980484962463,0.5924243927001953,NA,NA
348,0.7728342413902283,0.5917716026306152,NA,NA
349,0.7734159827232361,0.5893700122833252,NA,NA
350,0.7735201716423035,0.5885856747627258,NA,NA
351,0.7737459540367126,0.5876792669296265,NA,NA
352,0.7731815576553345,0.5867455005645752,NA,NA
353,0.773138165473938,0.5876783132553101,NA,NA
354,0.7739543318748474,0.5892630815505981,NA,NA
355,0.7738761901855469,0.5901317000389099,NA,NA
356,0.773598313331604,0.5912887454032898,NA,NA
357,0.773728609085083,0.5910391211509705,NA,NA
358,0.772235095500946,0.5921787023544312,NA,NA
359,0.7748139500617981,0.5906210541725159,NA,NA
360,0.7739717364311218,0.5876958966255188,NA,NA
361,0.7733812928199768,0.5889391899108887,NA,NA
362,0.7741540670394897,0.586600124835968,NA,NA
363,0.7735896706581116,0.5862922668457031,NA,NA
364,0.7735809683799744,0.585395872592926,NA,NA
365,0.7750049829483032,0.584686279296875,NA,NA
366,0.7730947136878967,0.5853738188743591,NA,NA
367,0.7733725905418396,0.586034893989563,NA,NA
368,0.7736417651176453,0.5866712927818298,NA,NA
369,0.774319052696228,0.5879830121994019,NA,NA
370,0.7733204960823059,0.588447093963623,NA,NA
371,0.7734420299530029,0.5868704915046692,NA,NA
372,0.7735028266906738,0.5862539410591125,NA,NA
373,0.7732857465744019,0.5864963531494141,NA,NA
374,0.7745187282562256,0.5864400863647461,NA,NA
375,0.7737807035446167,0.5852536559104919,NA,NA
376,0.7734420299530029,0.5877326726913452,NA,NA
377,0.7728515863418579,0.5869383811950684,NA,NA
378,0.7744753360748291,0.5847353935241699,NA,NA
379,0.7741280198097229,0.5834968090057373,NA,NA
380,0.774440586566925,0.5845628380775452,NA,NA
381,0.7735375761985779,0.5839388370513916,NA,NA
382,0.7732770442962646,0.5833121538162231,NA,NA
383,0.7735462188720703,0.5824520587921143,NA,NA
384,0.7737893462181091,0.5833333730697632,NA,NA
385,0.7756996154785156,0.5817327499389648,NA,NA
386,0.7739717364311218,0.5824064016342163,NA,NA
387,0.774501383304596,0.5815513134002686,NA,NA
388,0.773476779460907,0.5838067531585693,NA,NA
389,0.7741366624832153,0.5844100713729858,NA,NA
390,0.7743624448776245,0.5830838084220886,NA,NA
391,0.7745882272720337,0.5853359699249268,NA,NA
392,0.7736678123474121,0.58525550365448,NA,NA
393,0.774032473564148,0.5851812362670898,NA,NA
394,0.773224949836731,0.5839455723762512,NA,NA
395,0.7747618556022644,0.5824925303459167,NA,NA
396,0.7739630341529846,0.5810579061508179,NA,NA
397,0.7741801142692566,0.5811949372291565,NA,NA
398,0.774996280670166,0.579451322555542,NA,NA
399,0.7745795249938965,0.5792747735977173,NA,NA
400,0.7742322087287903,0.5798385739326477,NA,NA
401,0.7739543318748474,0.5793891549110413,NA,NA
402,0.7732944488525391,0.5813437700271606,NA,NA
403,0.7737459540367126,0.5805768966674805,NA,NA
404,0.7744579315185547,0.5806715488433838,NA,NA
405,0.7742148637771606,0.5808566808700562,NA,NA
406,0.7743711471557617,0.5830940008163452,NA,NA
407,0.7739717364311218,0.581456184387207,NA,NA
408,0.7749441862106323,0.58097904920578,NA,NA
409,0.7747184634208679,0.5791792869567871,NA,NA
410,0.7746142745018005,0.5799203515052795,NA,NA
411,0.7744666337966919,0.5791007280349731,NA,NA
412,0.7750657796859741,0.5793161988258362,NA,NA
413,0.7742061614990234,0.5788887143135071,NA,NA
414,0.7745882272720337,0.5786480903625488,NA,NA
415,0.774284303188324,0.5762922167778015,NA,NA
416,0.7748920917510986,0.5779598951339722,NA,NA
417,0.7744318842887878,0.5783743262290955,NA,NA
418,0.7742061614990234,0.5788434147834778,NA,NA
419,0.7731815576553345,0.5812381505966187,NA,NA
420,0.774188756942749,0.5814807415008545,NA,NA
421,0.7733986377716064,0.5800698399543762,NA,NA
422,0.7738327980041504,0.5817292928695679,NA,NA
423,0.7745968699455261,0.5784978866577148,NA,NA
424,0.7743276953697205,0.5785125494003296,NA,NA
425,0.7749181389808655,0.576870322227478,NA,NA
426,0.7746663689613342,0.5772070288658142,NA,NA
427,0.7751439213752747,0.5775033235549927,NA,NA
428,0.7753783464431763,0.5753017067909241,NA,NA
429,0.7749702334403992,0.5767080187797546,NA,NA
430,0.7753870487213135,0.5755050182342529,NA,NA
431,0.7742582559585571,0.5781346559524536,NA,NA
432,0.7746403217315674,0.5790836215019226,NA,NA
433,0.77543044090271,0.5769206881523132,NA,NA
434,0.7745187282562256,0.5758208632469177,NA,NA
435,0.7748053073883057,0.5751469135284424,NA,NA
436,0.7751005291938782,0.5754209756851196,NA,NA
437,0.7747879028320312,0.5752031803131104,NA,NA
438,0.7747097611427307,0.5769868493080139,NA,NA
439,0.7745447754859924,0.5765094757080078,NA,NA
440,0.7745361328125,0.5782510638237,NA,NA
441,0.7755693793296814,0.5753235220909119,NA,NA
442,0.7742930054664612,0.5752051472663879,NA,NA
443,0.7750570774078369,0.5736051201820374,NA,NA
444,0.7751526236534119,0.5720394849777222,NA,NA
445,0.7749181389808655,0.5718156695365906,NA,NA
446,0.7752654552459717,0.5737916231155396,NA,NA
447,0.7737893462181091,0.5759649276733398,NA,NA
448,0.7747879028320312,0.5784540176391602,NA,NA
449,0.7747879028320312,0.5805911421775818,NA,NA
450,0.7740151286125183,0.5769047141075134,NA,NA
451,0.7749528884887695,0.5742631554603577,NA,NA
452,0.7754478454589844,0.5732640624046326,NA,NA
453,0.7746142745018005,0.5721001625061035,NA,NA
454,0.7745795249938965,0.5713141560554504,NA,NA
455,0.7758733034133911,0.571567177772522,NA,NA
456,0.7751439213752747,0.5722233653068542,NA,NA
457,0.774440586566925,0.5743052959442139,NA,NA
458,0.7751699686050415,0.5739659667015076,NA,NA
459,0.7756128311157227,0.5728744268417358,NA,NA
460,0.7743103504180908,0.5727537274360657,NA,NA
461,0.7749441862106323,0.572060763835907,NA,NA
462,0.7749007940292358,0.5734640955924988,NA,NA
463,0.7744492888450623,0.5759944915771484,NA,NA
464,0.7750223875045776,0.5743763446807861,NA,NA
465,0.7733812928199768,0.5733703374862671,NA,NA
466,0.7752828598022461,0.5706105828285217,NA,NA
467,0.7762032747268677,0.5698497295379639,NA,NA
468,0.7752741575241089,0.571507453918457,NA,NA
469,0.7763335108757019,0.5713971853256226,NA,NA
470,0.7752220630645752,0.5734580755233765,NA,NA
471,0.7758820056915283,0.5737038254737854,NA,NA
472,0.7750223875045776,0.5770949721336365,NA,NA
473,0.7753176093101501,0.5741287469863892,NA,NA
474,0.7747097611427307,0.5728799700737,NA,NA
475,0.7748313546180725,0.5716453194618225,NA,NA
476,0.7757430672645569,0.5703877806663513,NA,NA
477,0.7750484347343445,0.5692091584205627,NA,NA
478,0.7750570774078369,0.5685045123100281,NA,NA
479,0.7755520343780518,0.5667737722396851,NA,NA
480,0.7755085825920105,0.5684760808944702,NA,NA
481,0.7753522992134094,0.5684341192245483,NA,NA
482,0.7758559584617615,0.5701905488967896,NA,NA
483,0.7748660445213318,0.5717069506645203,NA,NA
484,0.7753522992134094,0.5729119777679443,NA,NA
485,0.7747618556022644,0.574449896812439,NA,NA
486,0.7755172848701477,0.5730460286140442,NA,NA
487,0.7763769030570984,0.5687443017959595,NA,NA
488,0.7747792601585388,0.5694372057914734,NA,NA
489,0.7752654552459717,0.5691061615943909,NA,NA
490,0.7753089070320129,0.568612813949585,NA,NA
491,0.7768023610115051,0.5688123106956482,NA,NA
492,0.7752741575241089,0.5690605640411377,NA,NA
493,0.7755433320999146,0.5694391131401062,NA,NA
494,0.7744232416152954,0.5696203708648682,NA,NA
495,0.7752568125724792,0.5706936717033386,NA,NA
496,0.7759774923324585,0.5713817477226257,NA,NA
497,0.775126576423645,0.5702624917030334,NA,NA
498,0.7755433320999146,0.5697892308235168,NA,NA
499,0.775899350643158,0.5691803693771362,NA,NA
